91005;Commune;Anhée;14,8;10,3;4,5;85,2;;461;321;140;2646;;3107;;;;;;;;;;;;
91013;Commune;Beauraing;16,3;11,5;4,9;83,7;;685;481;204;3511;;4196;;;;;;;;;;;;
91015;Commune;Bièvre;14,6;8,9;5,7;85,4;;218;133;85;1277;;1495;;;;;;;;;;;;
91030;Commune;Ciney;15,4;11,0;4,4;84,6;;1201;858;343;6609;;7810;;;;;;;;;;;;
91034;Commune;Dinant;17,9;11,8;6,1;82,1;;1148;757;391;5275;;6423;;;;;;;;;;;;
91054;Commune;Gedinne;17,4;11,3;6,1;82,6;;368;239;129;1750;;2118;;;;;;;;;;;;
91059;Commune;Hamois;10,5;7,5;3,0;89,5;;312;223;89;2652;;2964;;;;;;;;;;;;
91064;Commune;Havelange;14,6;9,9;4,7;85,4;;316;214;102;1851;;2167;;;;;;;;;;;;
91072;Commune;Houyet;12,8;9,0;3,8;87,2;;286;202;84;1947;;2233;;;;;;;;;;;;
91103;Commune;Onhaye;13,4;8,4;5,0;86,6;;188;118;70;1215;;1403;;;;;;;;;;;;
91114;Commune;Rochefort;15,6;10,8;4,8;84,4;;871;603;268;4718;;5589;;;;;;;;;;;;
91120;Commune;Somme-Leuze;12,4;7,7;4,7;87,6;;317;197;120;2230;;2547;;;;;;;;;;;;
91141;Commune;Yvoir;14,0;9,2;4,8;86,0;;563;370;193;3458;;4021;;;;;;;;;;;;
91142;Commune;Hastière;19,4;10,7;8,7;80,6;;621;342;279;2581;;3202;;;;;;;;;;;;
91143;Commune;Vresse-sur-Semois;24,2;13,5;10,7;75,8;;305;170;135;953;;1258;;;;;;;;;;;;
92000;Arrondissement;Namur;13,8;9,6;4,2;86,2;;19507;13536;5971;121900;;141407;;;;;;;;;;;;
92003;Commune;Andenne;13,8;9,5;4,3;86,2;;1690;1163;527;10531;;12221;;;;;;;;;;;;
92006;Commune;Assesse;11,7;7,4;4,3;88,3;;349;221;128;2622;;2971;;;;;;;;;;;;
92035;Commune;Éghezée;12,6;8,8;3,8;87,4;;845;589;256;5872;;6717;;;;;;;;;;;;
92045;Commune;Floreffe;12,1;7,7;4,3;87,9;;400;256;144;2919;;3319;;;;;;;;;;;;
92048;Commune;Fosses-la-Ville;12,8;8,4;4,4;87,2;;565;372;193;3845;;4410;;;;;;;;;;;;
92054;Commune;Gesves;11,0;6,9;4,1;89,0;;326;205;121;2629;;2955;;;;;;;;;;;;
92087;Commune;Mettet;13,0;8,9;4,1;87,0;;739;506;233;4961;;5700;;;;;;;;;;;;
92094;Commune;Namur;15,4;11,0;4,4;84,6;;8214;5849;2365;45062;;53276;;;;;;;;;;;;
92097;Commune;Ohey;12,3;7,6;4,7;87,7;;265;164;101;1894;;2159;;;;;;;;;;;;
92101;Commune;Profondeville;13,8;9,4;4,5;86,2;;742;502;240;4618;;5360;;;;;;;;;;;;
92114;Commune;Sombreffe;12,7;8,6;4,1;87,3;;432;292;140;2979;;3411;;;;;;;;;;;;
92137;Commune;Sambreville;14,0;10,0;4,0;86,0;;1770;1263;507;10837;;12607;;;;;;;;;;;;
92138;Commune;Fernelmont;11,7;8,1;3,6;88,3;;385;267;118;2909;;3294;;;;;;;;;;;;
92140;Commune;Jemeppe-sur-Sambre;12,8;8,4;4,4;87,2;;1045;684;361;7099;;8144;;;;;;;;;;;;
92141;Commune;La Bruyère;10,4;7,0;3,3;89,6;;368;250;118;3187;;3555;;;;;;;;;;;;
92142;Commune;Gembloux;12,1;8,4;3,7;87,9;;1372;953;419;9936;;11308;;;;;;;;;;;;
93000;Arrondissement;Philippeville;15,6;10,4;5,2;84,4;;4712;3148;1564;25559;;30271;;;;;;;;;;;;
93010;Commune;Cerfontaine;14,3;9,2;5,1;85,7;;319;206;113;1913;;2232;;;;;;;;;;;;
93014;Commune;Couvin;17,3;11,4;5,9;82,7;;1124;743;381;5385;;6509;;;;;;;;;;;;
93018;Commune;Doische;15,8;9,8;6,0;84,2;;211;131;80;1123;;1334;;;;;;;;;;;;
93022;Commune;Florennes;14,2;9,7;4,4;85,8;;701;482;219;4249;;4950;;;;;;;;;;;;
93056;Commune;Philippeville;15,5;10,3;5,2;84,5;;681;454;227;3709;;4390;;;;;;;;;;;;
93088;Commune;Walcourt;14,1;9,4;4,7;85,9;;1132;756;376;6888;;8020;;;;;;;;;;;;
93090;Commune;Viroinval;19,2;13,3;5,9;80,8;;544;376;168;2292;;2836;;;;;;;;;;;;
100001;Bassin;Bassin du Brabant wallon;14,0;10,0;4,0;86,0;;24174;17237;6937;148075;;172249;;;;;;;;;;;;
100003;Bassin;Bassin de Hainaut Centre;14,2;10,1;4,1;85,8;;33185;23619;9566;199928;;233113;;;;;;;;;;;;
100004;Bassin;Bassin de Hainaut Sud;14,9;10,2;4,6;85,1;;34966;24060;10906;200385;;235351;;;;;;;;;;;;
100005;Bassin;Bassin de Wallonie picarde;14,8;10,4;4,3;85,2;;23066;16320;6746;133277;;156343;;;;;;;;;;;;
100006;Bassin;Bassin de Huy-Waremme;13,5;9,1;4,4;86,5;;11563;7812;3751;74274;;85837;;;;;;;;;;;;
100007;Bassin;Bassin de Liège;15,2;10,3;4,9;84,8;;43841;29814;14027;244485;;288326;;;;;;;;;;;;
100008;Bassin;Bassin de Verviers;14,9;10,0;5,0;85,1;;13749;9168;4581;78280;;92029;;;;;;;;;;;;
100009;Bassin;Bassin du Luxembourg;13,4;9,1;4,3;86,6;;17009;11500;5509;109901;;126910;;;;;;;;;;;;
100010;Bassin;Bassin de Namur;14,3;9,8;4,5;85,7;;28279;19377;8902;169945;;198224;;;;;;;;;;;;
100012;Bassin;Communauté germanophone;14,3;9,7;4,7;85,7;;5025;3391;1634;30080;;35105;;;;;;;;;;;;
115267;Zone de police;5267 ZP NIVELLES - GENAPPE;15,2;10,8;4,4;84,8;;3057;2178;879;17102;;20159;;;;;;;;;;;;
115268;Zone de police;5268 ZP OUEST BRABANT WALLON;13,3;9,2;4,1;86,7;;3027;2099;928;19701;;22728;;;;;;;;;;;;
115269;Zone de police;5269 ZP LA MAZERINE;15,4;10,8;4,5;84,6;;2830;1994;836;15551;;18381;;;;;;;;;;;;
115270;Zone de police;5270 ZP ORNE - THYLE;11,3;8,0;3,4;88,7;;2056;1443;613;16093;;18149;;;;;;;;;;;;
115271;Zone de police;5271 ZP WAVRE;15,9;11,6;4,3;84,1;;2424;1766;658;12845;;15269;;;;;;;;;;;;
115272;Zone de police;5272 ZP ARDENNES BRABANCONNES;12,1;8,3;3,9;87,9;;1880;1282;598;13610;;15490;;;;;;;;;;;;
115273;Zone de police;5273 ZP DE BRAINE-L'ALLEUD;14,6;10,6;4,0;85,4;;2472;1793;679;14482;;16954;;;;;;;;;;;;
115274;Zone de police;5274 ZP DE WATERLOO;17,1;13,1;4,0;82,9;;2141;1640;501;10361;;12502;;;;;;;;;;;;
115275;Zone de police;5275 ZP OTTIGNIES - LOUVAIN-LA-NEUVE;13,6;10,1;3,5;86,4;;1989;1471;518;12640;;14629;;;;;;;;;;;;
115276;Zone de police;5276 ZP DE JODOIGNE;12,8;8,7;4,0;87,2;;2298;1571;727;15690;;17988;;;;;;;;;;;;
115277;Zone de police;5277 ZP LOCALE DE LIEGE;15,2;10,1;5,1;84,8;;15046;10000;5046;83693;;98739;;;;;;;;;;;;
115278;Zone de police;5278 ZP DE SERAING - NEUPRE;16,3;11,2;5,1;83,7;;5522;3782;1740;28375;;33897;;;;;;;;;;;;
115279;Zone de police;5279 ZP HERSTAL;14,8;10,1;4,6;85,2;;2531;1736;795;14601;;17132;;;;;;;;;;;;
115280;Zone de police;5280 ZP BEYNE-FLERON-SOUMAGNE;15,5;10,9;4,6;84,5;;3113;2193;920;16934;;20047;;;;;;;;;;;;
115281;Zone de police;5281 ZP BASSE MEUSE;14,1;9,5;4,6;85,9;;5113;3450;1663;31256;;36369;;;;;;;;;;;;
115282;Zone de police;5282 ZP FLEMALLE;15,1;10,4;4,7;84,9;;1794;1235;559;10067;;11861;;;;;;;;;;;;
115283;Zone de police;5283 ZP SECOVA;15,6;10,4;5,1;84,4;;4839;3244;1595;26220;;31059;;;;;;;;;;;;
115284;Zone de police;5284 ZP ANS - ST-NICOLAS;15,8;11,3;4,5;84,2;;3667;2624;1043;19571;;23238;;;;;;;;;;;;
115285;Zone de police;5285 ZP AWANS/GRACE-HOLLOGNE;13,7;9,5;4,2;86,3;;1875;1299;576;11779;;13654;;;;;;;;;;;;
115286;Zone de police;5286 ZP HESBAYE;13,4;9,4;4,0;86,6;;2698;1889;809;17364;;20062;;;;;;;;;;;;
115287;Zone de police;5287 ZP FAGNES;16,7;11,2;5,5;83,3;;2296;1538;758;11458;;13754;;;;;;;;;;;;
115288;Zone de police;5288 ZP PAYS DE HERVE;13,5;8,8;4,7;86,5;;3633;2368;1265;23287;;26920;;;;;;;;;;;;
115289;Zone de police;5289 ZP VESDRE;15,0;10,1;4,9;85,0;;5211;3517;1694;29506;;34717;;;;;;;;;;;;
115290;Zone de police;5290 ZP STAVELOT-MALMEDY;15,7;10,5;5,2;84,3;;2609;1745;864;14029;;16638;;;;;;;;;;;;
115291;Zone de police;5291 ZP EIFEL;14,2;9,3;4,9;85,8;;1886;1234;652;11407;;13293;;;;;;;;;;;;
115292;Zone de police;5292 ZP WESER-GÖHL;14,4;9,9;4,5;85,6;;3139;2157;982;18673;;21812;;;;;;;;;;;;
115293;Zone de police;5293 ZP HESBAYE OUEST;12,4;8,4;4,0;87,6;;1998;1348;650;14058;;16056;;;;;;;;;;;;
115294;Zone de police;5294 ZP MEUSE-HESBAYE;13,1;8,8;4,3;86,9;;2969;1996;973;19740;;22709;;;;;;;;;;;;
115295;Zone de police;5295 ZP HUY;16,2;11,1;5,1;83,8;;1684;1151;533;8707;;10391;;;;;;;;;;;;
115296;Zone de police;5296 ZP DU CONDROZ;13,5;8,9;4,6;86,5;;2555;1679;876;16394;;18949;;;;;;;;;;;;
115297;Zone de police;5297 ZP ARLON/ATTERT/HABAY/MARTELANGE;11,5;8,2;3,3;88,5;;2405;1713;692;18451;;20856;;;;;;;;;;;;
115298;Zone de police;5298 ZP SUD-LUXEMBOURG;11,5;8,2;3,2;88,5;;1637;1177;460;12651;;14288;;;;;;;;;;;;
115299;Zone de police;5299 ZP DE GAUME;14,6;10,2;4,4;85,4;;2423;1687;736;14170;;16593;;;;;;;;;;;;
115300;Zone de police;5300 ZP FAMENNE-ARDENNE;14,9;9,7;5,3;85,1;;5045;3265;1780;28734;;33779;;;;;;;;;;;;
115301;Zone de police;5301 ZP CENTRE ARDENNE;11,5;8,0;3,6;88,5;;2734;1888;846;20973;;23707;;;;;;;;;;;;
115302;Zone de police;5302 ZP SEMOIS ET LESSE;15,6;10,0;5,6;84,4;;2765;1770;995;14922;;17687;;;;;;;;;;;;
115303;Zone de police;5303 ZP NAMUR;15,4;11,0;4,4;84,6;;8214;5849;2365;45062;;53276;;;;;;;;;;;;
115304;Zone de police;5304 ZP ORNEAU-MEHAIGNE;12,0;8,3;3,7;88,0;;2585;1792;793;18995;;21580;;;;;;;;;;;;
115305;Zone de police;5305 ZP DES ARCHES;12,8;8,6;4,2;87,2;;3015;2020;995;20585;;23600;;;;;;;;;;;;
115306;Zone de police;5306 ZP ENTRE SAMBRE ET MEUSE;13,0;8,7;4,3;87,0;;2446;1636;810;16343;;18789;;;;;;;;;;;;
115307;Zone de police;5307 ZP SAMSOM;13,7;9,7;4,0;86,3;;2202;1555;647;13816;;16018;;;;;;;;;;;;
115308;Zone de police;5308 ZP JEMEPPE S/SAMBRE;12,8;8,4;4,4;87,2;;1045;684;361;7099;;8144;;;;;;;;;;;;
115309;Zone de police;5309 ZP FLOWAL;14,1;9,5;4,6;85,9;;1833;1238;595;11137;;12970;;;;;;;;;;;;
115310;Zone de police;5310 ZP HOUILLE-SEMOIS;17,4;11,3;6,1;82,6;;1576;1023;553;7491;;9067;;;;;;;;;;;;
115311;Zone de police;5311 ZP DES 3 VALLEES;17,8;12,0;5,9;82,2;;1668;1119;549;7677;;9345;;;;;;;;;;;;
115312;Zone de police;5312 ZP HAUTE-MEUSE;16,4;10,5;5,9;83,6;;2981;1908;1073;15175;;18156;;;;;;;;;;;;
115313;Zone de police;5313 ZP LESSE ET LHOMME;14,8;10,3;4,5;85,2;;1157;805;352;6665;;7822;;;;;;;;;;;;
115314;Zone de police;5314 ZP CONDROZ-FAMENNE;13,9;9,6;4,2;86,1;;2146;1492;654;13342;;15488;;;;;;;;;;;;
115315;Zone de police;5315 ZP HERMETON ET HEURE;15,2;9,9;5,3;84,8;;1211;791;420;6745;;7956;;;;;;;;;;;;
115316;Zone de police;5316 ZP DU TOURNAISIS;15,7;11,2;4,5;84,3;;6493;4634;1859;34906;;41399;;;;;;;;;;;;
115317;Zone de police;5317 ZP DE MOUSCRON;14,9;10,7;4,2;85,1;;3844;2762;1082;21939;;25783;;;;;;;;;;;;
115318;Zone de police;5318 ZP COMINES-WARNETON;14,8;10,7;4,1;85,2;;1189;857;332;6823;;8012;;;;;;;;;;;;
115319;Zone de police;5319 ZP BELOEIL / LEUZE -Ht;14,4;10,1;4,3;85,6;;1795;1261;534;10663;;12458;;;;;;;;;;;;
115320;Zone de police;5320 ZP ZONE DU VAL DE L'ESCAUT;13,5;9,3;4,2;86,5;;1470;1013;457;9419;;10889;;;;;;;;;;;;
115321;Zone de police;5321 ZP BERNISSART/PERUWELZ;13,8;9,7;4,1;86,2;;1763;1242;521;11001;;12764;;;;;;;;;;;;
115322;Zone de police;5322 ZP VILLE ATH;15,7;11,3;4,4;84,3;;2154;1545;609;11567;;13721;;;;;;;;;;;;
115323;Zone de police;5323 ZP DES COLLINES;14,3;9,7;4,6;85,7;;2457;1669;788;14768;;17225;;;;;;;;;;;;
115324;Zone de police;5324 ZP MONS - QUEVY;14,1;10,0;4,1;85,9;;7022;4994;2028;42824;;49846;;;;;;;;;;;;
115325;Zone de police;5325 ZP LA LOUVIERE;14,5;10,3;4,2;85,5;;5174;3678;1496;30521;;35695;;;;;;;;;;;;
115326;Zone de police;5326 ZP DE SYLLE ET DENDRE;13,2;9,3;3,9;86,8;;2718;1918;800;17883;;20601;;;;;;;;;;;;
115327;Zone de police;5327 ZP BORAINE;14,8;10,7;4,1;85,2;;6968;5019;1949;40054;;47022;;;;;;;;;;;;
115328;Zone de police;5328 ZP HAUTE SENNE;13,4;9,6;3,8;86,6;;4033;2881;1152;26113;;30146;;;;;;;;;;;;
115329;Zone de police;5329 ZP DES HAUTS-PAYS;14,3;10,0;4,3;85,7;;2241;1571;670;13475;;15716;;;;;;;;;;;;
115330;Zone de police;5330 ZP CHARLEROI;14,9;10,2;4,7;85,1;;13731;9398;4333;78372;;92103;;;;;;;;;;;;
115331;Zone de police;5331 ZP AISEAU-PRESLES/CHATELET/FARCIENNES;14,9;10,4;4,4;85,1;;3732;2617;1115;21373;;25105;;;;;;;;;;;;
115332;Zone de police;5332 ZP ANDERLUES/BINCHE;14,9;10,7;4,2;85,1;;3070;2212;858;17542;;20612;;;;;;;;;;;;
115333;Zone de police;5333 ZP LERMES;14,2;9,8;4,4;85,8;;1727;1194;533;10455;;12182;;;;;;;;;;;;
115334;Zone de police;5334 ZP BOTTE DU HAINAUT;16,2;10,7;5,5;83,8;;2273;1502;771;11748;;14021;;;;;;;;;;;;
115335;Zone de police;5335 ZP MARIEMONT;14,0;9,8;4,2;86,0;;4153;2903;1250;25465;;29618;;;;;;;;;;;;
115336;Zone de police;5336 ZP DES TRIEUX;13,8;9,7;4,1;86,2;;2976;2098;878;18608;;21584;;;;;;;;;;;;
115337;Zone de police;5337 ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES;13,5;9,3;4,2;86,5;;2878;1988;890;18412;;21290;;;;;;;;;;;;
115338;Zone de police;5338 ZP GERMINALT;15,4;10,9;4,6;84,6;;3556;2508;1048;19472;;23028;;;;;;;;;;;;
150000;Zone de secours;ZS BRABANT WALLON;14,0;10,0;4,0;86,0;;24174;17237;6937;148075;;172249;;;;;;;;;;;;
150001;Zone de secours;ZS DG;14,3;9,7;4,7;85,7;;5025;3391;1634;30080;;35105;;;;;;;;;;;;
150002;Zone de secours;ZS DINAPHI;15,6;10,4;5,2;84,4;;12572;8376;4196;68232;;80804;;;;;;;;;;;;
150003;Zone de secours;ZS HAINAUT-CENTRE;14,2;10,1;4,1;85,8;;35086;24956;10130;212119;;247205;;;;;;;;;;;;
150004;Zone de secours;ZS HAINAUT-EST;14,7;10,2;4,6;85,3;;31166;21525;9641;180198;;211364;;;;;;;;;;;;
150005;Zone de secours;ZS HEMECO;13,9;9,4;4,6;86,1;;6505;4370;2135;40146;;46651;;;;;;;;;;;;
150006;Zone de secours;ZS HESBAYE;13,2;9,1;4,0;86,8;;4306;2981;1325;28413;;32719;;;;;;;;;;;;
150007;Zone de secours;ZS IILE-SRI;15,3;10,4;4,9;84,7;;40228;27378;12850;222280;;262508;;;;;;;;;;;;
150008;Zone de secours;ZS LUXEMBOURG;13,4;9,1;4,3;86,6;;17009;11500;5509;109901;;126910;;;;;;;;;;;;
150009;Zone de secours;ZS NAGE;14,0;9,8;4,2;86,0;;14556;10163;4393;89260;;103816;;;;;;;;;;;;
150010;Zone de secours;ZS VAL DE SAMBRE;13,2;9,0;4,2;86,8;;4951;3373;1578;32640;;37591;;;;;;;;;;;;
150011;Zone de secours;ZS VESDRE-HOËGNE et PLATEAU;14,3;9,5;4,8;85,7;;14564;9715;4849;87289;;101853;;;;;;;;;;;;
150012;Zone de secours;ZS WALLONIE PICARDE;14,9;10,5;4,3;85,1;;21165;14983;6182;121086;;142251;;;;;;;;;;;;
150013;Zone de secours;ZS WARCHE AMBLÈVE LIENNE;15,8;10,5;5,3;84,2;;3550;2350;1200;18911;;22461;;;;;;;;;;;;
